id	text	timestamp	location
1	Kyrie misses his second straight game vs Chicago. #Bulls dominated #Celtics last time the two faced off in Chicago earlier this season.	2018-03-05 21:25:05	None
2	Kyrie misses his second straight game vs Chicago. Bulls dominated Celtics last time the two faced off in Chicago earlier this season.	2018-03-05 21:25:37	None
3	yay!!!! https://t.co/4QOloUg5PU	2018-03-05 21:26:55	None
4	Zach FULL breakout season coming next year https://t.co/tufuspac88	2018-03-05 21:27:56	None
5	✊🏾✊🏾✊🏾 https://t.co/QbZDtsRmz0	2018-03-05 21:29:21	None
6	Chicago Bulls VS Boston Celtics ( BETTING TIPS, Match Preview &amp; Expert Analysis )  https://t.co/AvD4ongK3N	2018-03-05 21:30:04	None
7	#Bulls fans dissing LaVine annoy me highly. The man just came off an ACL injury. Letting him go with make matters w… https://t.co/XluErvnSCj	2018-03-19 17:48:59	None
8	Combo – Golden State #Warriors vs Chicago #Bulls Full Game #Highlights / Jan 17 / 2017-18… https://t.co/WXxeNHK1Pc	2018-03-19 17:50:30	None
9	$150 Chicago Bulls Varsity Jacket Patches #NBA Mens Medium New NWT RARE https://t.co/gV53pNCu7B	2018-03-19 17:51:06	None
10	Combo – Golden State Warriors vs Chicago Bulls Full Game Highlights / Jan 17 / 2017-18 NBA Season… https://t.co/1jtL5mnW1V	2018-03-19 17:51:13	None
11	Thank you to @rolopez42, @MarkkanenLauri, the Luvabulls and ambassadors from the @chicagobulls for surprising famil… https://t.co/iqNVmSSN2W	2018-03-19 17:51:33	None
12	@NightZerez @chicagobulls meant in the video but ye	2018-03-19 17:52:25	None
13	"A mi me da igual ese Zach yo quiero a Jimmy" - Tania 2017 https://t.co/aowXRcIkXu	2018-03-19 17:52:42	None
14	@blakeney96  another dunk tonight bro @chicagobulls  #Bullsnation	2018-03-19 17:52:44	None
15	Lauri Markkanen puhuu isyydestä lämpimään sävyyn: ”On ollut aika makeaa, pakko sanoa” https://t.co/2AKjSsRB9E https://t.co/XxeDN0f32o	2018-03-19 17:54:01	None
16	@memgrizz @SacramentoKings @ATLHawks @OrlandoMagic @chicagobulls @nuggets HELLO SIGN HIM https://t.co/nd22opIeDj	2018-03-19 17:54:10	None
17	@chicagobulls Hope the NBA overhauls the draft process b/cuz this tanking stuff &amp; not playing your starting five is… https://t.co/r9yKB5SRSM	2018-03-19 17:54:25	None
18	GAMEDAY!! #CHIatNYK #BullsNation https://t.co/xuSnORH5uT	2018-03-19 17:54:56	None
19	Worthy was injured in Gm4 as the #Bulls took a 3-1 series lead &amp; Magic had 20 assists in Gm5 so he was clearly inef… https://t.co/K5aXhuLagK	2018-03-19 17:55:18	None
20	@chicagobulls 23 years ago today MJ is back ,4 more seasons of excellence.I remember that game in Indy like it was… https://t.co/wNLJuddvSW	2018-03-19 17:56:49	None
21	The Bulls tank is dead - Blog a Bull (blog) https://t.co/vwdkkAdoJF #BullsNation https://t.co/XW5cOkpAU5	2018-03-19 17:57:04	None
22	#MJ #MichaelJordan #ChicagoBull #BullsNation #23 https://t.co/HG1PY8PxVQ	2018-03-19 17:57:42	None
23	#NBA The Hammer taking #Cavaliers -2.5 #Pacers -4.5 #Bulls +5 Follow The Hammer #MLB is coming The Hammer will have… https://t.co/XtXVfKgmUP	2018-03-19 17:57:54	None
24	😂😂😂😂😂 https://t.co/lZzrdfnUjG	2018-03-19 17:58:12	None
25	@SJDoerr the fact that the entire valley can get behind them. AZ is full of transplants,  the other teams here don'… https://t.co/NpNQg41TF8	2018-03-19 17:58:19	None
26	NBA Tank Finals at MSG tonight!!!!! #Knicks #Bulls	2018-03-19 17:58:30	None
27	Ever wonder how some #NBA legends would fare in the league as it is today? @KellyScaletta did just that:… https://t.co/Rdhgc6zSPa	2018-03-19 17:58:30	None
28	Cuidado y te putean https://t.co/mRgHpHDHPH	2018-03-19 17:58:48	None
29	1995 - Michael Jordan returned to the Chicago Bulls after nearly two years of retirement. He scored 19 points in th… https://t.co/4ewBZCBg4c	2018-03-19 17:58:56	None
30	The @nyknicks #Knicks F Lance Thomas (personal) OUT Monday vs @chicagobulls #BullsNation #NBA	2018-03-19 17:59:02	None
31	Calling all creative #Bulls fans! #BullsSocialNight, presented by @ATT, is 4/3 &amp; we're looking for YOU to create ou… https://t.co/IKMXvAWtBB	2018-03-19 17:59:17	None
32	1.1994 Inside Sports Magazine MICHAEL JORDAN Chicago Bulls SOY NFL PLAYOFFS https://t.co/Q3UGgRu7Az	2018-03-19 17:59:25	None
33	@chicagobulls @ATT https://t.co/mXtoz3OCLK Free Bitcoin Instant mining use chrome...More Easier Mining Bitcoin with… https://t.co/ndCg6FkkBy	2018-03-19 17:59:52	None
34	@AkidNamedWalter this all you https://t.co/Fw9LJpgmwH	2018-03-19 17:59:53	None
35	NBA DFS Picks for March 19  https://t.co/GLk4E0t7xk	2018-03-19 18:00:06	None
36	@PuffyHolmes @chicagobulls @drose Pooh	2018-03-19 18:00:27	None
37	Autographed #MichaelJordan Signed #ChicagoBulls "A Sunday Drive" #LimitedEdition 14x18 Custom Framed Lithograph Dis… https://t.co/IrdlKxqfA2	2018-03-19 18:01:05	None
38	Daaaamn!!! 1 on 1 @ZachLaVine @blakeney96 😏😬✈️🔥🤷🏽‍♂️ https://t.co/itOtRtMvx5	2018-03-19 18:02:21	None
39	Lets bring back the Mo'fuckin #BULLS ! Lets go $BTC $ETH $LTC $WTC $ICX $TRAC $TOMO $CPC $NAVI $NEXO #SS https://t.co/HtFU5UdGxf	2018-03-19 18:02:22	None
40	@patfoley1996 https://t.co/ltHSwD0squ	2018-03-19 18:02:50	None
41	New York #Knicks (25-45) Look to Avoid Season Series Sweep vs. Chicago #BullsNation (24-45) Las Vegas Odds &amp; Free… https://t.co/aTqxzIMwwT	2018-03-19 18:05:04	None
42	1998-99 UD Encore Gold F/X #97 Michael Jordan Chicago Bulls #063/125: $70.00 End Date: Wednesday Apr-18-2018 10:48:… https://t.co/vaBkXwAJnR	2018-03-19 18:05:58	None
43	Oooooh I could get a fancy hat this Friday?!?!?! 😀 https://t.co/UKWSB9iOc5	2018-03-19 18:06:05	None
44	El mejor solo hace eso https://t.co/RHPmytmVB9	2018-03-19 18:06:35	None
45	Took my girlfriend from Helsinki to New York for her to see @MarkkanenLauri play - only to find out he's not there… https://t.co/jZwk5XdMJk	2018-03-19 18:06:54	None
46	chicagobulls: Calling all creative #Bulls fans! #BullsSocialNight, presented by ATT, is 4/3 &amp; we're looking for YOU… https://t.co/sVW3ye8Iwt	2018-03-19 18:09:33	None
47	@beelinesports Justin Holiday!	2018-03-19 18:09:57	None
48	DFS Basketball Mon March 19#TopValuePlaysPG: Cameron Payne #Bulls #BullsNationCPP:$241.48Avg FPS: 20.29Fantasy… https://t.co/sJ4arbbjFz	2018-03-19 18:10:11	None
49	@AdrianaMonsalve @Jumpman23 @chicagobulls @Pacers Su majestad...#23	2018-03-19 18:11:44	None
50	#OTD 23 years ago, Michael Jordan (🐐) returned to the #NBA following his 21-month retirement. Our @Will_Perdue32 re… https://t.co/t6gWUPhB2T	2018-03-19 18:13:39	None
51	@DanielaCardone1 @chicagobulls @DerrickMartRose @KyleKorver Dani me gustaria conocerte ser tu novio hacerte el amor… https://t.co/zM5PNTVSKu	2018-03-19 18:14:16	None
52	@NBASTORE @NBA @chicagobulls How about that #12 though?	2018-03-19 18:14:55	None
53	@AdrianaMonsalve @Jumpman23 @chicagobulls @Pacers 23 años???	2018-03-19 18:15:01	None
54	Awesome insight here from @Will_Perdue32 https://t.co/wR5BJO4OVT	2018-03-19 18:15:35	None
55	23 years ago today, MJ returned to the Chicago Bulls after his 17-month retirement. I remember… https://t.co/AAFDp19PCF	2018-03-19 18:16:39	None
56	Chicago BULLS 💯 #chitownsfinest #latenightsearlymornings #LIFESTYLE #STRAIGHTLIKETHAT @ Chicago,… https://t.co/TvmSJHTc8F	2018-03-19 18:17:10	None
57	PRONO PUBLIC DU 19/03🏀 Basket : NBA New York Knicks - Chicago BullsProno : New York (1,50)Fiabilité : 90%… https://t.co/Cu1uR3wKs5	2018-03-19 18:17:22	None
58	Upea Chicagon reissu alkaa olemaan paketissa. Ihan mahtava kaupunki, mutta kohokohta oli päästä näkemään… https://t.co/a6RCk75rbP	2018-03-19 18:17:57	None
59	Posted a new song: "Junior Love - Ndokubata Bho √Chicago Bulls Riddim [Badman Productions]" https://t.co/aN93BC6iSk #music	2018-03-19 18:18:39	None
60	“Locked On Bulls has multiple giveaways coming” #BullsNation https://t.co/ygyKcXsEBe	2018-03-19 18:18:59	None
61	Phil Jackson on MJ and Kobe. #LakeShow #BullsNationhttps://t.co/Toi8AN4tNZ	2018-03-19 18:20:07	None
62	Zach Lavine Shitting On The Cavaliers One Player At A Time!! https://t.co/thZsfGWKFI@zachlavine @cavs #LebronJames… https://t.co/6Vh7q7gB30	2018-03-19 18:20:11	None
63	@coachabrown @SportsCenter Fred Hoiberg did well for Iowa State.	2018-03-19 18:20:38	None
64	Upea Chicagon reissu alkaa olemaan lopuillaan. Ihan mahtava kaupunki, mutta silti reissun kohokohta oli päästä tapa… https://t.co/lhMImog1lS	2018-03-19 18:20:47	None
65	@AdrianaMonsalve @Jumpman23 @chicagobulls @Pacers la imagen marca dos bestias de la NBA jordan y miller	2018-03-19 18:21:12	None
66	Lol @ retirement. https://t.co/7Yvbpwh39m	2018-03-19 18:21:17	None
67	My All-Legend team based on new roles from legendary faces. https://t.co/1ItV3Z6Iku	2018-03-19 18:21:50	None
68	common Duncan it's now or never https://t.co/7HbUpniYlW	2018-03-19 18:22:48	None
69	remember when everyone ware chicago bulls snapbacks and were obsessed with Young, Wild, and Free	2018-03-19 18:23:04	None
70	Remember? That stop me https://t.co/zbBHCWFHKK	2018-03-19 18:24:56	None
71	WORN 1X Air Jordan X 10 Retro CHICAGO BULLS DOUBLE NICKEL 45 310805-102 sz 10.5 https://t.co/7Pumo0NeAB	2018-03-19 18:25:11	None
72	Zach Lavine Shitting On The Cavaliers One Player At A Time!! https://t.co/g5K2tsrT7G@zachlavine @cavs #LebronJames… https://t.co/Wi1CNUfQVj	2018-03-19 18:25:13	None
73	“I bounce back like 2-3 did with 4-5”🐐 https://t.co/AUgfdPOsTN	2018-03-19 18:25:37	None
74	@chicagobulls Why bother you're not developing your players and going with the Tank that DOESN'T EVEN WORK HAS TO B… https://t.co/r220MnaRqV	2018-03-19 18:26:32	None
75	Justin Holiday had 17 points in Saturday's loss https://t.co/gogHKu6eEZ via @rgast3 #fantasybasketball	2018-03-19 18:26:33	None
76	No. And I dont believe ‘The Timeline’ will work. I draft Ayton. Sign Gordon. Package picks to Bulls for Kris… https://t.co/nwW2swTiVe	2018-03-19 18:26:57	None
77	Zach Lavine Posterizes 2 People At Once!!https://t.co/7CywDIah46	2018-03-19 18:27:47	None
78	@chicagobulls Better make it 3-1	2018-03-19 18:29:09	None
79	@ZachLavine Shitting On The @Cavaliers One Player At A Time!!https://t.co/CjfNouAWIe @kingjames @KyleKorver… https://t.co/fYouFdZ9Fm	2018-03-19 18:30:22	None
80	Jghomie.🏀Chicago bulls socks.💯 https://t.co/cCWAXp56bM	2018-03-19 18:32:02	None
81	Regalo espectacular para ponertelo, muchas, muchas veces. #retroNBAShorts Chicago Bulls. Swingman. Hardwood Classi… https://t.co/M9IOp3iMXg	2018-03-19 18:32:09	None
82	Worth the lack of sleep. Love dis crew. https://t.co/TOtWfnldJu	2018-03-19 18:32:22	None
83	This weekend the Bulls travel to Vancouver and compete in the #BrAvery @7on7association “Battle At The Border” Tour… https://t.co/ALnIS6ZtDz	2018-03-19 18:32:39	None
84	Ever wondered what goes into providing game day digital coverage at the @chicagobulls? Well luckily @HalConick has… https://t.co/6xjZzBLnqh	2018-03-19 18:33:12	None
85	How about a limited edition #45 jersey? @Jumpman23 @chicagobulls https://t.co/osxfLI8wb2	2018-03-19 18:34:07	None
86	@ZachLavine Shitting On The @Cavaliers One Player At A Time!!https://t.co/wyxcjkbi0f @kingjames @KyleKorver… https://t.co/VgiHYVExI7	2018-03-19 18:35:07	None
87	Work squad = 💪 https://t.co/l0FY7VHTgf	2018-03-19 18:37:07	None
88	Un 19 de marzo, en 1995, Michael Jordan volvía de su primer retiro y usaba la 45 de @chicagobulls. ¡Historia pura e… https://t.co/BY7QYTqv7E	2018-03-19 18:38:42	None
89	New York - Chicago ce soir à 00h30.Les Bulls joueront sans Lauri Markkanen, Kris Dunn, Zach LaVine et peut-être d… https://t.co/5HNsjp0NaM	2018-03-19 18:38:47	None
90	Keys to the Game: Bulls at Knicks (03.19.18) - https://t.co/V8VJJOiCqS https://t.co/Oc43wE6Uo7	2018-03-19 18:39:12	None
91	New York - Chicago ce soir à 00h30.Les Bulls joueront sans Lauri Markkanen, Kris Dunn, Zach LaVine et peut-être d… https://t.co/E0ZkDEV40A	2018-03-19 18:39:34	None
92	1998 SP AUTHENTIC SAMPLE #23 MICHAEL JORDAN PSA 10 GEM MINT CHICAGO BULLS HOF: $116.99 End Date: Monday Mar-19-2018… https://t.co/aD4SndTvbI	2018-03-19 18:40:17	None
93	1998 SP AUTHENTIC SAMPLE #23 MICHAEL JORDAN PSA 10 GEM MINT CHICAGO BULLS HOF: $116.99 End Date: Monday Mar-19-2018… https://t.co/1kmeZjbjcv	2018-03-19 18:40:21	None
94	Cleveland Cavaliers coach Ty Lue steps back to focus on health - https://t.co/Di3mzR5t82 Cavaliers coach Tyronn Lue… https://t.co/F0DderO9Ja	2018-03-19 18:41:17	None
95	Kris Dunn may have just turned 24 but he'll always be a redshirt freshman to me! https://t.co/IZbEVOr2jx	2018-03-19 18:42:33	None
96	Rodman #Bulls https://t.co/HW23Xukzbm	2018-03-19 18:45:00	None
97	#Bulls &amp; #Bears are essential part of the ecosystem called #Stockmarket.  So it dosent make sense to make fun of th… https://t.co/BOTrqefAIy	2018-03-19 18:45:06	None
98	Zach Lavine Shitting On The Cavaliers One Player At A Time!! https://t.co/PmOgjfH5VB@zachlavine @cavs #LebronJames… https://t.co/P38jMEanfh	2018-03-19 18:45:11	None
99	@ZachLavine Shitting On The @Cavaliers One Player At A Time!!https://t.co/65Ma2Div5m @kingjames @KyleKorver… https://t.co/ZQNodHMUfO	2018-03-19 18:45:12	None
100	pretty wild this is coming from a media arm partially owned by the team https://t.co/6p4ME33h8z	2018-03-19 18:46:26	None
101	@ctsbulls direto de Nova York fala sobre o jogo do Chicago Bulls (24-45) vs Knicks (25-45)  hoje às 20h30 de Brasíl… https://t.co/H0IyJCwAhl	2018-03-19 18:46:50	None
102	#Bullsnation, thoughts on @denzelvalentine being a starter?  https://t.co/LhZRrU4LFG	2018-03-19 18:47:51	None
103	@iamdanmoriarty @SamanthaTaylorB @chicagobulls @HalConick @mattmoreno @itsluka @KamilStrycharz 👏🏻👏🏻👏🏻👏🏻	2018-03-19 18:47:58	None
104	Kris Dunn (toe), Lauri Markkanen (back), and Zach LaVine (sore knee) are all out for tonight’s game.  https://t.co/nM1B8qaMGu	2018-03-19 18:49:03	None
105	A blue Monday for the Bulls as union president Gert Wessels quits amid financial troubles | By @Vata_Ngobeni @IOL… https://t.co/iZfb82oOP0	2018-03-19 18:49:53	None
106	@ZachLavine Shitting On The @Cavaliers One Player At A Time!!https://t.co/4JewPaci2O @kingjames @KyleKorver… https://t.co/vTTcBMudoM	2018-03-19 18:50:04	None
107	Legal defense 4 #Chicago area|Drug|#DUI|#Evanston|https://t.co/TI6QlSRYRu                             #Illinois #IL… https://t.co/N02N6aUVQr	2018-03-19 18:51:25	None
108	Both Kobe and Lebron admitted that they wanted to play for the Bulls that's gotta hurt Chicago fans	2018-03-19 18:53:42	None
109	Vous pouvez tentez Chicago Bulls ce soir en assurant le h+5 à 1.80 ou le h+9 à 1.43...Good luck les amis 💪💪💪	2018-03-19 18:55:11	None
110	Everything Jackson said about jordan being more cerebral than kobe more of a leader, of course he would say that, h… https://t.co/Bq0IDKwYAk	2018-03-19 18:59:14	None
111	@chicagobulls https://t.co/rVPtefXTlI	2018-03-19 19:00:37	None
112	@JeffGurt @670TheScore I have this image of LaVine, Dunn and Markkanen attending intensive couples therapy on chemi… https://t.co/Kx5Co4jBDF	2018-03-19 19:02:46	None
113	#NBA #BullsNation Noah Vonleh (toe) is questionable for Monday's game vs New York.	2018-03-19 19:03:57	None
114	🐐🔥 https://t.co/Z9rke5wXnX	2018-03-19 19:06:35	None
115	#Bitcoin market analysis1. Need a strong daily close badly for the #Bulls2 &amp; 3. Volume either dries up before a t… https://t.co/P0zf59th4D	2018-03-19 19:06:59	None
116	@korno yo vi a los ROLLING STONE en el 94, Guns and Roses, Greeen Day, Aerosmith, Meat Loaf , Michael Jordan y los… https://t.co/4CIzSwPluQ	2018-03-19 19:09:11	None
117	@jayhastings79 What picks are you trading to the Bulls for Kris Dunn?	2018-03-19 19:09:28	None
118	NBA: Where will the Chicago Bulls likely finish in the lottery? https://t.co/rwBwEZPuV5	2018-03-19 19:09:50	None
119	On this day in NBA history...The Chicago Bulls defeated the Los Angeles Lakers 122-109 for their 33rd win of the… https://t.co/J19WKhQVoZ	2018-03-19 19:11:46	None
120	If @Suns don’t want Tyler Ulis no more then let the @chicagobulls have him 😁	2018-03-19 19:12:41	None
121	https://t.co/T0HmEyVuKA	2018-03-19 19:14:34	None
122	@YoungNBA @SnottieDrippen https://t.co/EvVGJLMJQ5	2018-03-19 19:14:59	None
123	Bulls traveled without Zach LaVine, Kris Dunn and Lauri Markkanen, all nursing minor injuries.Tonight's matchup v… https://t.co/wb41eKccTE	2018-03-19 19:15:00	None
124	We came all the way from Finland to see @MarkkanenLauri play. Can you pls let him play at least in Chicago this week? @chicagobulls	2018-03-19 19:15:48	None
125	Fred Hoiberg should teach his players to use the Force like he is in this picture. That could help the Bulls out a… https://t.co/y44lpQsall	2018-03-19 19:15:58	None
126	LIVE NBA 3/19/2018Cleveland Cavaliers VS Milwaukee BucksIndiana Pacers VS LA LakersPhiladelphia 76ers VS Charlot… https://t.co/FvixYuNZOB	2018-03-19 19:16:33	None
127	So @HalConick went behind the scenes for a night with the #Bulls digital team and wrote a great story about our tea… https://t.co/wtlWIVGTGE	2018-03-19 19:16:50	None
128	LIVE NBA 3/19/2018Cleveland Cavaliers VS Milwaukee BucksIndiana Pacers VS LA LakersPhiladelphia 76ers VS Charlot… https://t.co/EgdPeOd2Th	2018-03-19 19:16:51	None
129	Paging all Toni Kukoc fans... The 3x NBA champion and @chicagobulls legend will be meeting fans and signing autog… https://t.co/MeHtEX9CLI	2018-03-19 19:17:01	None
130	LIVE NBA 3/19/2018Cleveland Cavaliers VS Milwaukee BucksIndiana Pacers VS LA LakersPhiladelphia 76ers VS Charlot… https://t.co/bycrAQ93XL	2018-03-19 19:17:17	None
131	The Croatian Sensation https://t.co/uurGrVIacc	2018-03-19 19:17:45	None
132	@mkhoops Zach Lavine is in his contract year. Of course he's gonna try and play good basketball.	2018-03-19 19:18:11	None
133	This is Chicago Bullshit. The Knicks should counter by starting Mudiay, Dotson, Williams, Hicks and Kornet and play… https://t.co/aSU00g9UPN	2018-03-19 19:18:23	None
134	such a tired debate. 1A. Jordan. 1B. Bryant. https://t.co/OBZ8P1Zpc3	2018-03-19 19:21:28	None
135	@AdrianaMonsalve @Jumpman23 @chicagobulls @Pacers Pero no se retiro x jugar beis...  Se retiro x hacer spacejam...	2018-03-19 19:21:39	None
136	New tip - Chicago Bulls @ New York Knicks https://t.co/oFGHvsgpit #tipstrr	2018-03-19 19:22:01	None
137	23 years ago today, Michael Jordan officially returned to the Chicago Bulls. https://t.co/WrFqUpVYdQ https://t.co/EpzNlt2xBO	2018-03-19 19:25:05	None
138	Complex: 23 years ago today, Michael Jordan officially returned to the Chicago Bulls. https://t.co/PZAotDk66k https://t.co/yW4ExCVXUR	2018-03-19 19:25:14	None
139	The #Bulls are 3-0 against the Knicks this season! See how they got the W each time: https://t.co/3nv3RrUAvZ https://t.co/29jvjiRxXZ	2018-03-19 19:25:36	None
140	Watching clips of the GREATEST BASKETBALL PLAYER OF ALL TIME will never get old! #GOAT 🐐 https://t.co/uCJjLdddjf	2018-03-19 19:26:10	None
141	#BullsNation at #Knicks 3/19/18#nba    #FREEPICKS #NBApicks #polls #NBATwitter    #Handicapping 🐝💪	2018-03-19 19:26:26	None
142	how bout another comeback? https://t.co/6Fa9wk1FU0	2018-03-19 19:27:33	None
143	Bulls with four games this week starting tonight. Fred Hoiberg on  Coach Lue, MSU loss to Syracuse and his thoughts… https://t.co/KrW39qPVxa	2018-03-19 19:27:34	None
144	Hey @chicagobulls today is not a day for winning. Let's go tank for a better lottery pick! #Bullsnation #knicks #nba	2018-03-19 19:30:21	None
145	@iamdanmoriarty @chicagobulls @HalConick @SamanthaTaylorB @mattmoreno @itsluka @KamilStrycharz Such a great read an… https://t.co/LhkwveJnD4	2018-03-19 19:31:36	None
146	Congrats to an insanely deserving and hard-working group. The @NASCAR Social Team churns out an insane amount of co… https://t.co/skLQ11U84r	2018-03-19 19:31:48	None
147	@FelgerAndMazz @TonyMassarotti https://t.co/lQEOTHQuyO	2018-03-19 19:32:08	None
148	King https://t.co/TMwG0CafYD	2018-03-19 19:32:16	None
149	I miss you, Michael. https://t.co/Ado7d4a07s	2018-03-19 19:32:29	None
150	@iamdanmoriarty @chicagobulls @HalConick @SamanthaTaylorB @mattmoreno @itsluka @KamilStrycharz Such a great read an… https://t.co/7XMNo2EGU3	2018-03-19 19:32:55	None
151	American, ACC announce officiating alliance #Bulls  https://t.co/IkaJxL5By1 https://t.co/bAe5tRCDCY	2018-03-19 19:33:36	None
152	To be at an all-time high, perfect time to say goodbye. When I come back like Jordan, wearin' the 4-5, it ain't to… https://t.co/8GDZOlqAqC	2018-03-19 19:34:04	None
153	Chuck's Daily Check In 3.19.18 - https://t.co/BOZSIcHr8n https://t.co/F14kzdCMp1 #BullsNation https://t.co/QRn1vuhanE	2018-03-19 19:34:36	None
154	GAMEDAY ! Les Bulls (24-45) reçoivent les Knicks (25-45) pour une bataille de Ping Pong Balls ! Côté Bulls, LaVine,… https://t.co/HBsGiOmmpC	2018-03-19 19:34:43	None
155	GAMEDAY ! Les Bulls (24-45) seront chez les Knicks (25-45) pour une bataille de Ping Pong Balls ! Côté Bulls, LaVin… https://t.co/uJbgC0RhqZ	2018-03-19 19:36:31	None
156	I’m back https://t.co/ito9YUP8el	2018-03-19 19:36:32	None
157	MJ has the clean edge up for 82’ #MJMondays #NBA #Bulls #BarberLife https://t.co/nbpwOGkggS	2018-03-19 19:36:42	None
158	#michaeljordan #michaelairjordan #airjordan #retrojordans #chicagobulls #nike #bulls #basketball #sports #jumpman… https://t.co/oOMrsi6iYy	2018-03-19 19:36:55	None
159	NBA PICKS: #Knicks 113 - #Bulls 112:  Chicago Bulls 8-25 SU mark (1-9 L10) shows how bad this team really is.… https://t.co/QJBJEpzjxS	2018-03-19 19:37:23	None
160	#TIX_HORNETS 2 Tickets Charlotte Hornets @ Chicago Bulls 4/3/18 United Center Chicago, IL https://t.co/p4dAwma3AS… https://t.co/zIavrz6w1q	2018-03-19 19:37:23	None
161	🗣Space Jams!!! https://t.co/8aQ94rVhEV	2018-03-19 19:37:33	None
162	A Night in the Life of the Chicago Bulls Digital Media Team https://t.co/h3wtOpzXRy	2018-03-19 19:38:47	None
163	Cuando Su Majestad volvió al trono y a brillar en la duela... 😍 🏀📅 19 de marzo de 1995 👑 Michael Jordan regresó… https://t.co/LMscPldxIN	2018-03-19 19:40:33	None
164	There’s only one 🐐.. @ZachLaVine 🏀8️⃣🏆 @chicagobulls #memories #game https://t.co/nP5XfmmTSY	2018-03-19 19:41:12	None
165	@SportsCenter_nt @chicagobulls El mejor jugador de NBA les guste o no...	2018-03-19 19:42:30	None
166	Chicago Bulls: Denzel Valentine making case for starting role https://t.co/OneHamhSy9	2018-03-19 19:42:33	None
167	El significado real de porque hoy en México no se trabaja o se va a la escuela https://t.co/ssFMoKJA92	2018-03-19 19:43:23	None
168	@SportsCenter_nt @chicagobulls El mejor  horaa puro personalista	2018-03-19 19:43:43	None
169	We go live to mom's basement https://t.co/zKFKO3MuoP	2018-03-19 19:43:52	None
170	#TIX_MIAMIHEAT 2 Tickets Chicago Bulls @ Miami Heat 3/29/18 AmericanAirlines Arena Miami, FL… https://t.co/e5NTDAL9Mf	2018-03-19 19:45:35	None
171	Lebron better https://t.co/F4iSZOCi8q	2018-03-19 19:45:53	None
172	En VIVO: New York Knicks Vs Chicago Bulls, NBA Temporada Regular 2017-18 https://t.co/B7N1KlN3Mc https://t.co/oktVdbaQui	2018-03-19 19:46:04	None
173	Un 19 de marzo, en 1995, Michael Jordan volvía de su primer retiro y usaba la 45 de @chicagobulls. ¡Historia pura e… https://t.co/fvyLkqkAdy	2018-03-19 19:46:40	None
174	AFTER he beat the Monstars and saved the NBA https://t.co/CadlGQPTr1	2018-03-19 19:46:47	None
175	Final preparations are underway for the first big dairy bull sale of the year.Team Kilsunny will offer two super p… https://t.co/UkCz89oQ34	2018-03-19 19:48:05	None
176	Again? Lol. https://t.co/OAGxcN1grx	2018-03-19 19:48:20	None
177	Hoiberg : "Notre line up ce soir sera similaire à ce qu'on a vu contre Cleveland". Du coup le 5 de l'enfer est de… https://t.co/BdcMKiDawx	2018-03-19 19:48:23	None
178	Zach Lavine is better than James Harden, a thread https://t.co/oGsxpLyAks	2018-03-19 19:48:59	None
179	The GOAT https://t.co/zd6E2Z3fSL	2018-03-19 19:50:54	None
180	je retweet sans être VIP on donne quand même de la force a ceux qui méritent https://t.co/tBULbkqv1f	2018-03-19 19:51:01	None
181	#NBA #Gameday 19/4#dubnation w#freepicks #NBApicks #Teaser #Parlay https://t.co/SrlFR6kKI2 #fearthedeer… https://t.co/DqDfcP899E	2018-03-19 19:53:40	None
182	New York Knicks vs Chicago Bulls | NBA LIVE 18 Gameplay: https://t.co/KnH85SpYsD via @YouTube	2018-03-19 19:53:51	None
183	Chicago Bulls: Denzel Valentine making case for starting role https://t.co/OneHamhSy9 https://t.co/3bN4ReEjZT	2018-03-19 19:57:59	None
184	Le 5 du soir face aux Knicks : Payne, Holiday, Nwaba, Zipser, Felicio.Le match est à 00h30 et Dunn, Lavine, Markka… https://t.co/fklPfKVUT1	2018-03-19 19:58:25	None
185	❤️❤️❤️Love Pop https://t.co/D98yTGT40i	2018-03-19 19:58:45	None
186	28th Annual Northern Progress Bull Sale, Friday April 6, 2018 at 1:00 PM, Saskatoon Livestock Sales. Featuring: 19… https://t.co/Sygp7fQOHY	2018-03-19 20:00:04	None
187	At the Buzzer!!!Like Producer @chikago12 taking day off to support Bulls tanking efforts?#NBA #TheJump #BullsNation	2018-03-19 20:00:11	None
188	@chicagobulls https://t.co/lo9PouP3um	2018-03-19 20:00:23	None
189	#TIX_MIAMIHEAT 2 Tickets Chicago Bulls @ Miami Heat 3/29/18 AmericanAirlines Arena Miami, FL… https://t.co/h1A4aD18FC	2018-03-19 20:00:28	None
190	@chicagobulls https://t.co/lo9PouP3um	2018-03-19 20:00:36	None
191	Il y a 23 ans, Michael Jordan faisait trembler la planète basket en une phrase : I'm back ! 🔗 dans la bio… https://t.co/DPDlg1Bgdp	2018-03-19 20:01:04	None
192	おーっ！！懐かしいなー！と思ったらなんと23年前・・・・ #nbajp https://t.co/qV10kvHfNM	2018-03-19 20:02:10	None
193	@StevenAzrak https://t.co/a2k0Ha5J39	2018-03-19 20:02:38	None
194	Bulls 108, Lakers 101: Today In 1991, Michael Jordan Led Chicago To Its 1st NBA Title https://t.co/NYtt9M8I54	2018-03-19 20:03:04	None
195	Up at BaB - Bulls vs. Knicks Game Preview: no ‘big’ ‘three’ for the Bulls https://t.co/hYZhZi6yyQ https://t.co/WfWLoR3jsZ	2018-03-19 20:03:54	None
